,35597.00,-161.00
1000.00,269.00,-439439.00,731.00,-439439.00,731.00
1000.00,269.00,-441632.00,731.00,-441632.00,731.00
1000.00,269.00,-443825.00,731.00,-443825.00,731.00
1000.00,269.00,-446018.00,731.00,-446018.00,731.00
1000.00,270.00,-448213.00,730.00,-448213.00,730.00
1000.00,269.00,-450401.00,731.00,-450401.00,731.00
1000.00,268.00,-452592.00,732.00,-452592.00,732.00
1000.00,267.00,-454786.00,733.00,-454786.00,733.00
1000.00,269.00,-456989.00,731.00,-456989.00,731.00
1000.00,268.00,-459180.00,732.00,-459180.00,732.00
1000.00,269.00,-461378.00,731.00,-461378.00,731.00
1000.00,269.00,-463571.00,731.00,-463571.00,731.00
1000.00,268.00,-465762.00,732.00,-465762.00,732.00
1000.00,268.00,-467958.00,732.00,-467958.00,732.00
1000.00,269.00,-470156.00,731.00,-470156.00,731.00
1000.00,269.00,-472349.00,731.00,-472349.00,731.00
1000.00,270.00,-474544.00,730.00,-474544.00,730.00
1000.00,269.00,-476732.00,731.00,-476732.00,731.00
1000.00,268.00,-478923.00,732.00,-478923.00,732.00
1000.00,269.00,-481121.00,731.00,-481121.00,731.00
1000.00,268.00,-483312.00,732.00,-483312.00,732.00
1000.00,269.00,-485510.00,731.00,-485510.00,731.00
1000.00,269.00,-487703.00,731.00,-487703.00,731.00
1000.00,267.00,-489892.00,733.00,-489892.00,733.00
1000.00,268.00,-492093.00,732.00,-492093.00,732.00
1000.00,269.00,-494291.00,731.00,-494291.00,731.00
1000.00,268.00,-496482.00,732.00,-496482.00,732.00
1000.00,269.00,-498680.00,731.00,-498680.00,731.00
1000.00,269.00,-500873.00,731.00,-500873.00,731.00
1000.00,269.00,-503066.00,731.00,-503066.00,731.00
1000.00,269.00,-505259.00,731.00,-505259.00,731.00
1000.00,268.00,-507450.00,732.00,-507450.00,732.00
1000.00,267.00,-509644.00,733.00,-509644.00,733.00
1000.00,268.00,-511845.00,732.00,-511845.00,732.00
1000.00,268.00,-514041.00,732.00,-514041.00,732.00
1000.00,269.00,-516239.00,731.00,-516239.00,731.00
1000.00,269.00,-518432.00,731.00,-518432.00,731.00
1000.00,269.00,-520625.00,731.00,-520625.00,731.00
1000.00,269.00,-522818.00,731.00,-522818.00,731.00
1000.00,269.00,-525011.00,731.00,-525011.00,731.00
1000.00,268.00,-527202.00,732.00,-527202.00,732.00
1000.00,269.00,-529400.00,731.00,-529400.00,731.00
1000.00,269.00,-531593.00,731.00,-531593.00,731.00
1000.00,269.00,-533786.00,731.00,-533786.00,731.00
1000.00,269.00,-535979.00,731.00,-535979.00,731.00
1000.00,268.00,-538170.00,732.00,-538170.00,732.00
1000.00,268.00,-540366.00,732.00,-540366.00,732.00
1000.00,268.00,-542562.00,732.00,-542562.00,732.00
1000.00,269.00,-544760.00,731.00,-544760.00,731.00
1000.00,268.00,-546951.00,732.00,-546951.00,732.00
1000.00,270.00,-549151.00,730.00,-549151.00,730.00
1000.00,271.00,-551343.00,729.00,-551343.00,729.00
1000.00,269.00,-553526.00,731.00,-553526.00,731.00
1000.00,269.00,-555719.00,731.00,-555719.00,731.00
1000.00,269.00,-557912.00,731.00,-557912.00,731.00
1000.00,269.00,-560105.00,731.00,-560105.00,731.00
1000.00,268.00,-562296.00,732.00,-562296.00,732.00
1000.00,269.00,-564494.00,731.00,-564494.00,731.00
1000.00,268.00,-566685.00,732.00,-566685.00,732.00
1000.00,269.00,-568883.00,731.00,-568883.00,731.00
1000.00,268.00,-571074.00,732.00,-571074.00,732.00
1000.00,270.00,-573274.00,730.00,-573274.00,730.00
1000.00,269.00,-575462.00,731.00,-575462.00,731.00
1000.00,269.00,-577655.00,731.00,-577655.00,731.00
1000.00,270.00,-579850.00,730.00,-579850.00,730.00
1000.00,270.00,-582040.00,730.00,-582040.00,730.00
1000.00,268.00,-584226.00,732.00,-584226.00,732.00
1000.00,268.00,-586422.00,732.00,-586422.00,732.00
1000.00,269.00,-588620.00,731.00,-588620.00,731.00
1000.00,270.00,-590815.00,730.00,-590815.00,730.00
1000.00,269.00,-593003.00,731.00,-593003.00,731.00
1000.00,269.00,-595196.00,731.00,-595196.00,731.00
1000.00,268.00,-597387.00,732.00,-597387.00,732.00
1000.00,269.00,-599585.00,731.00,-599585.00,731.00
1000.00,269.00,-601778.00,731.00,-601778.00,731.00
1000.00,269.00,-603971.00,731.00,-603971.00,731.00
1000.00,269.00,-606164.00,731.00,-606164.00,731.00
1000.00,270.00,-608359.00,730.00,-608359.00,730.00
1000.00,268.00,-610545.00,732.00,-610545.00,732.00
1000.00,269.00,-612743.00,731.00,-612743.00,731.00
1000.00,268.00,-614934.00,732.00,-614934.00,732.00
1000.00,269.00,-617132.00,731.00,-617132.00,731.00
1000.00,269.00,-619325.00,731.00,-619325.00,731.00
1000.00,269.00,-621518.00,731.00,-621518.00,731.00
1000.00,269.00,-623711.00,731.00,-623711.00,731.00
1000.00,269.00,-625904.00,731.00,-625904.00,731.00
1000.00,270.00,-628099.00,730.00,-628099.00,730.00
1000.00,269.00,-630287.00,731.00,-630287.00,731.00
1000.00,269.00,-632480.00,731.00,-632480.00,731.00
1000.00,270.00,-634675.00,730.00,-634675.00,730.00
1000.00,269.00,-636863.00,731.00,-636863.00,731.00
1000.00,270.00,-639058.00,730.00,-639058.00,730.00
1000.00,268.00,-641244.00,732.00,-641244.00,732.00
1000.00,269.00,-643442.00,731.00,-643442.00,731.00
1000.00,270.00,-645637.00,730.00,-645637.00,730.00
1000.00,268.00,-647823.00,732.00,-647823.00,732.00
1000.00,269.00,-650021.00,731.00,-650021.00,731.00
1000.00,268.00,-652212.00,732.00,-652212.00,732.00
1000.00,270.00,-654412.00,730.00,-654412.00,730.00
1000.00,269.00,-656600.00,731.00,-656600.00,731.00
1000.00,269.00,-658793.00,731.00,-658793.00,731.00
1000.00,271.00,-660990.00,729.00,-660990.00,729.00
1000.00,269.00,-663173.00,731.00,-663173.00,731.00
1000.00,269.00,-665366.00,731.00,-665366.00,731.00
1000.00,270.00,-667561.00,730.00,-667561.00,730.00
1000.00,269.00,-669749.00,731.00,-669749.00,731.00
1000.00,267.00,-671938.00,733.00,-671938.00,733.00
1000.00,268.00,-674139.00,732.00,-674139.00,732.00
1000.00,268.00,-676335.00,732.00,-676335.00,732.00
1000.00,270.00,-678535.00,730.00,-678535.00,730.00
1000.00,270.00,-680725.00,730.00,-680725.00,730.00
1000.00,269.00,-682913.00,731.00,-682913.00,731.00
1000.00,270.00,-685108.00,730.00,-685108.00,730.00
1000.00,270.00,-687298.00,730.00,-687298.00,730.00
1000.00,269.00,-689486.00,731.00,-689486.00,731.00
1000.00,269.00,-691679.00,731.00,-691679.00,731.00
